codeindyr,code,countryname,year,indicator,estimate,stddev,nsource,pctrank,pctranklower,pctrankupper
ASMcc2003,ASM,American Samoa,2003,cc,..,..,..,..,..,..
ADOcc2003,ADO,Andorra,2003,cc,1.3327895402908325,0.3958396017551422,1,88.35978698730469,74.0740737915039,94.70899200439453
AGOcc2003,AGO,Angola,2003,cc,-1.335463285446167,0.19048568606376648,6,5.2910051345825195,0,11.640212059020996
AIAcc2003,AIA,Anguilla,2003,cc,..,..,..,..,..,..
ATGcc2003,ATG,Antigua and Barbuda,2003,cc,0.8541200757026672,0.3958396017551422,1,79.36508178710938,61.37565994262695,91.00529479980469
ARGcc2003,ARG,Argentina,2003,cc,-0.4799768030643463,0.17087537050247192,8,40.211639404296875,25.925926208496094,50.79365158081055
ARMcc2003,ARM,Armenia,2003,cc,-0.6490224003791809,0.19936946034431458,6,31.746030807495117,15.343914985656738,44.97354507446289
ABWcc2003,ABW,Aruba,2003,cc,..,..,..,..,..,..
AUScc2003,AUS,Australia,2003,cc,1.895287036895752,0.16280415654182434,7,93.65079498291016,91.00529479980469,97.35449981689453
AUTcc2003,AUT,Austria,2003,cc,1.9638686180114746,0.18290121853351593,6,94.70899200439453,91.53439331054688,98.4126968383789
AZEcc2003,AZE,Azerbaijan,2003,cc,-1.046231985092163,0.17698262631893158,7,10.582010269165039,4.761904716491699,26.455026626586914
BHScc2003,BHS,"Bahamas, The",2003,cc,1.4077895879745483,0.35147416591644287,2,89.94709014892578,76.19047546386719,95.23809814453125
BHRcc2003,BHR,Bahrain,2003,cc,0.37417080998420715,0.22819861769676208,5,69.31217193603516,58.730159759521484,74.0740737915039
BGDcc2003,BGD,Bangladesh,2003,cc,-1.5417205095291138,0.19048568606376648,6,0.5291005373001099,0,5.820106029510498
BRBcc2003,BRB,Barbados,2003,cc,1.4976427555084229,0.326896071434021,2,91.00529479980469,80.95237731933594,96.82539367675781
BLRcc2003,BLR,Belarus,2003,cc,-0.5373398661613464,0.19936946034431458,6,37.566139221191406,22.22222137451172,49.20634841918945
BELcc2003,BEL,Belgium,2003,cc,1.375112771987915,0.18290121853351593,6,89.4179916381836,80.95237731933594,91.53439331054688
BLZcc2003,BLZ,Belize,2003,cc,-0.10321895033121109,0.3958396017551422,1,56.08465576171875,26.455026626586914,73.01587677001953
BENcc2003,BEN,Benin,2003,cc,-0.5775834321975708,0.270214706659317,3,35.97883605957031,11.640212059020996,53.96825408935547
BMUcc2003,BMU,Bermuda,2003,cc,1.3327895402908325,0.3958396017551422,1,88.35978698730469,74.0740737915039,94.70899200439453
BTNcc2003,BTN,Bhutan,2003,cc,1.0870110988616943,0.326896071434021,2,82.01058197021484,73.01587677001953,91.00529479980469
BOLcc2003,BOL,Bolivia,2003,cc,-0.8536185026168823,0.1904236525297165,7,23.280424118041992,7.407407283782959,37.03703689575195
BIHcc2003,BIH,Bosnia and Herzegovina,2003,cc,-0.2820971608161926,0.18193034827709198,6,47.08994674682617,35.44973373413086,58.730159759521484
BWAcc2003,BWA,Botswana,2003,cc,1.2449195384979248,0.1858946830034256,7,85.18518829345703,80.95237731933594,91.00529479980469
BRAcc2003,BRA,Brazil,2003,cc,0.090239018201828,0.17087537050247192,8,59.788360595703125,51.322750091552734,68.78306579589844
BRNcc2003,BRN,Brunei Darussalam,2003,cc,0.2947317063808441,0.35147416591644287,2,66.13756561279297,47.08994674682617,79.36508178710938
BGRcc2003,BGR,Bulgaria,2003,cc,-0.08732101321220398,0.16371536254882812,8,56.6137580871582,44.97354507446289,60.31745910644531
BFAcc2003,BFA,Burkina Faso,2003,cc,-0.10751430690288544,0.25475338101387024,4,55.02645492553711,38.095237731933594,66.66666412353516
BDIcc2003,BDI,Burundi,2003,cc,-0.8741530179977417,0.270214706659317,3,21.6931209564209,5.2910051345825195,41.269840240478516
KHMcc2003,KHM,Cambodia,2003,cc,-0.9898360371589661,0.22104518115520477,5,14.285714149475098,4.232804298400879,33.86243438720703
CMRcc2003,CMR,Cameroon,2003,cc,-0.9813413023948669,0.19048568606376648,6,14.814814567565918,5.2910051345825195,30.158729553222656
CANcc2003,CAN,Canada,2003,cc,1.9312920570373535,0.18290121853351593,6,94.17989349365234,91.00529479980469,98.4126968383789
CPVcc2003,CPV,Cape Verde,2003,cc,0.47895535826683044,0.30519548058509827,3,70.37036895751953,58.730159759521484,80.95237731933594
CYMcc2003,CYM,Cayman Islands,2003,cc,1.3327895402908325,0.3958396017551422,1,88.35978698730469,74.0740737915039,94.70899200439453
CAFcc2003,CAF,Central African Republic,2003,cc,-1.0207345485687256,0.270214706659317,3,12.169312477111816,2.6455025672912598,35.97883605957031
TCDcc2003,TCD,Chad,2003,cc,-1.465013861656189,0.2289360612630844,4,2.6455025672912598,0,9.523809432983398
CHLcc2003,CHL,Chile,2003,cc,1.1671009063720703,0.17087537050247192,8,83.59788513183594,79.36508178710938,90.47618865966797
CHNcc2003,CHN,China,2003,cc,-0.39526548981666565,0.15418200194835663,8,43.91534423828125,32.27513122558594,53.439151763916016
COLcc2003,COL,Colombia,2003,cc,-0.20428630709648132,0.17087537050247192,8,50.79365158081055,39.68254089355469,59.25925827026367
COMcc2003,COM,Comoros,2003,cc,-0.6938077211380005,0.326896071434021,2,30.158729553222656,5.820106029510498,52.91005325317383
ZARcc2003,ZAR,"Congo, Dem. Rep.",2003,cc,-1.5264554023742676,0.25475338101387024,4,1.0582010746002197,0,8.994709014892578
COGcc2003,COG,"Congo, Rep.",2003,cc,-1.0901366472244263,0.3005455732345581,3,9.523809432983398,0,34.39153289794922
COKcc2003,COK,Cook Islands,2003,cc,..,..,..,..,..,..
CRIcc2003,CRI,Costa Rica,2003,cc,0.516545832157135,0.1904236525297165,7,72.48677062988281,61.37565994262695,76.19047546386719
HRVcc2003,HRV,Croatia,2003,cc,0.25852304697036743,0.16371536254882812,8,63.492061614990234,58.730159759521484,72.48677062988281
CUBcc2003,CUB,Cuba,2003,cc,0.22000153362751007,0.21235452592372894,5,62.433860778808594,53.96825408935547,73.54497528076172
CYPcc2003,CYP,Cyprus,2003,cc,1.1923081874847412,0.2367701381444931,4,84.65608215332031,75.13227844238281,91.00529479980469
CZEcc2003,CZE,Czech Republic,2003,cc,0.48998209834098816,0.150789275765419,9,71.42857360839844,62.433860778808594,74.0740737915039
CIVcc2003,CIV,Côte d'Ivoire,2003,cc,-1.0138448476791382,0.21235452592372894,5,13.227513313293457,4.232804298400879,30.158729553222656
DNKcc2003,DNK,Denmark,2003,cc,2.358764886856079,0.18290121853351593,6,99.47090148925781,96.82539367675781,100
DJIcc2003,DJI,Djibouti,2003,cc,-0.648552417755127,0.326896071434021,2,32.27513122558594,6.878306865692139,53.96825408935547
DMAcc2003,DMA,Dominica,2003,cc,0.8541200757026672,0.3958396017551422,1,79.36508178710938,61.37565994262695,91.00529479980469
DOMcc2003,DOM,Dominican Republic,2003,cc,-0.7286532521247864,0.19048568606376648,6,28.571428298950195,10.582010269165039,41.79894256591797
ECUcc2003,ECU,Ecuador,2003,cc,-0.72812420129776,0.1904236525297165,7,29.100528717041016,10.582010269165039,41.79894256591797
EGYcc2003,EGY,"Egypt, Arab Rep.",2003,cc,-0.5307479500770569,0.19048568606376648,6,38.095237731933594,23.280424118041992,49.20634841918945
SLVcc2003,SLV,El Salvador,2003,cc,-0.4167936146259308,0.1904236525297165,7,41.79894256591797,28.042327880859375,55.02645492553711
GNQcc2003,GNQ,Equatorial Guinea,2003,cc,-1.2759371995925903,0.2490280717611313,3,5.820106029510498,0,21.6931209564209
ERIcc2003,ERI,Eritrea,2003,cc,-0.048502832651138306,0.270214706659317,3,58.730159759521484,39.153438568115234,69.31217193603516
ESTcc2003,EST,Estonia,2003,cc,0.9227254986763,0.150789275765419,9,80.95237731933594,74.0740737915039,84.12698364257812
SWZcc2003,SWZ,Eswatini,2003,cc,-0.07313986122608185,0.326896071434021,2,58.20105743408203,34.39153289794922,69.84127044677734
ETHcc2003,ETH,Ethiopia,2003,cc,-0.7774121761322021,0.19048568606376648,6,25.925926208496094,9.523809432983398,40.211639404296875
FJIcc2003,FJI,Fiji,2003,cc,0.27608153223991394,0.326896071434021,2,65.0793685913086,47.619049072265625,75.13227844238281
FINcc2003,FIN,Finland,2003,cc,2.3741238117218018,0.18290121853351593,6,100,96.82539367675781,100
FRAcc2003,FRA,France,2003,cc,1.3057560920715332,0.18290121853351593,6,85.71428680419922,80.95237731933594,91.00529479980469
GUFcc2003,GUF,French Guiana,2003,cc,0.8541200757026672,0.3958396017551422,1,79.36508178710938,61.37565994262695,91.00529479980469
GABcc2003,GAB,Gabon,2003,cc,-0.5537769794464111,0.2367701381444931,4,36.507938385009766,17.460317611694336,52.91005325317383
GMBcc2003,GMB,"Gambia, The",2003,cc,-0.17654503881931305,0.2465202659368515,4,51.85185241699219,35.44973373413086,62.433860778808594
GEOcc2003,GEO,Georgia,2003,cc,-0.65076744556427,0.20652376115322113,5,31.216930389404297,14.285714149475098,45.502647399902344
DEUcc2003,DEU,Germany,2003,cc,1.8757613897323608,0.18290121853351593,6,93.12169647216797,91.00529479980469,97.88359832763672
GHAcc2003,GHA,Ghana,2003,cc,-0.3114267885684967,0.1858946830034256,7,46.03174591064453,33.86243438720703,58.730159759521484
GRCcc2003,GRC,Greece,2003,cc,0.3633240759372711,0.18290121853351593,6,68.78306579589844,59.25925827026367,74.0740737915039
GRLcc2003,GRL,Greenland,2003,cc,..,..,..,..,..,..
GRDcc2003,GRD,Grenada,2003,cc,0.8541200757026672,0.3958396017551422,1,79.36508178710938,61.37565994262695,91.00529479980469
GUMcc2003,GUM,Guam,2003,cc,..,..,..,..,..,..
GTMcc2003,GTM,Guatemala,2003,cc,-0.737127959728241,0.19041186571121216,8,27.513227462768555,10.052909851074219,41.269840240478516
GINcc2003,GIN,Guinea,2003,cc,-0.8889013528823853,0.25475338101387024,4,20.105819702148438,5.2910051345825195,40.211639404296875
GNBcc2003,GNB,Guinea-Bissau,2003,cc,-1.1273260116577148,0.3005455732345581,3,8.994709014892578,0,33.86243438720703
GUYcc2003,GUY,Guyana,2003,cc,-0.35763314366340637,0.3005455732345581,3,44.97354507446289,23.280424118041992,60.31745910644531
HTIcc2003,HTI,Haiti,2003,cc,-1.5848557949066162,0.21928571164608002,6,0,0,5.820106029510498
HNDcc2003,HND,Honduras,2003,cc,-0.9744293093681335,0.1904236525297165,7,15.873015403747559,5.2910051345825195,30.158729553222656
HKGcc2003,HKG,"Hong Kong SAR, China",2003,cc,1.8001604080200195,0.1696314811706543,6,92.59259033203125,91.00529479980469,96.82539367675781
HUNcc2003,HUN,Hungary,2003,cc,0.6356891393661499,0.150789275765419,9,74.0740737915039,69.31217193603516,79.36508178710938
ISLcc2003,ISL,Iceland,2003,cc,2.227522850036621,0.2079472839832306,5,98.4126968383789,93.12169647216797,100
INDcc2003,IND,India,2003,cc,-0.45632052421569824,0.15418200194835663,8,40.74074172973633,29.629629135131836,50.79365158081055
IDNcc2003,IDN,Indonesia,2003,cc,-0.9798235893249512,0.1541757434606552,9,15.343914985656738,5.820106029510498,29.100528717041016
IRNcc2003,IRN,"Iran, Islamic Rep.",2003,cc,-0.3110865354537964,0.21235452592372894,5,46.560848236083984,30.158729553222656,58.730159759521484
IRQcc2003,IRQ,Iraq,2003,cc,-1.2093223333358765,0.21235452592372894,5,6.349206447601318,0,22.22222137451172
IRLcc2003,IRL,Ireland,2003,cc,1.4138152599334717,0.18290121853351593,6,90.47618865966797,82.53968048095703,92.06349182128906
ISRcc2003,ISR,Israel,2003,cc,1.084417462348938,0.18290121853351593,6,81.48148345947266,74.6031723022461,89.4179916381836
ITAcc2003,ITA,Italy,2003,cc,0.48460641503334045,0.18290121853351593,6,70.89946746826172,60.31745910644531,74.6031723022461
JAMcc2003,JAM,Jamaica,2003,cc,-0.4351699650287628,0.19048568606376648,6,41.269840240478516,26.455026626586914,53.96825408935547
JPNcc2003,JPN,Japan,2003,cc,1.1698737144470215,0.16280415654182434,7,84.12698364257812,79.89418029785156,90.47618865966797
JEYcc2003,JEY,"Jersey, Channel Islands",2003,cc,..,..,..,..,..,..
JORcc2003,JOR,Jordan,2003,cc,0.33316877484321594,0.17091166973114014,8,67.72486877441406,58.730159759521484,73.54497528076172
KAZcc2003,KAZ,Kazakhstan,2003,cc,-1.0265237092971802,0.17698262631893158,7,11.640212059020996,5.2910051345825195,27.513227462768555
KENcc2003,KEN,Kenya,2003,cc,-0.9646168351173401,0.18588370084762573,8,16.931217193603516,5.820106029510498,30.158729553222656
KIRcc2003,KIR,Kiribati,2003,cc,..,..,..,..,..,..
PRKcc2003,PRK,"Korea, Dem. Rep.",2003,cc,-1.4315578937530518,0.25475338101387024,4,3.7037036418914795,0,13.227513313293457
KORcc2003,KOR,"Korea, Rep.",2003,cc,0.5449117422103882,0.15418200194835663,8,73.01587677001953,65.60846710205078,75.13227844238281
KSVcc2003,KSV,Kosovo,2003,cc,-0.504247784614563,0.2881329357624054,2,38.62434005737305,15.343914985656738,58.730159759521484
KWTcc2003,KWT,Kuwait,2003,cc,0.7659738659858704,0.2367701381444931,4,74.6031723022461,69.31217193603516,83.06878662109375
KGZcc2003,KGZ,Kyrgyz Republic,2003,cc,-1.032819390296936,0.20652376115322113,5,11.11111068725586,4.232804298400879,29.629629135131836
LAOcc2003,LAO,Lao PDR,2003,cc,-0.8664060235023499,0.270214706659317,3,22.22222137451172,5.2910051345825195,41.269840240478516
LVAcc2003,LVA,Latvia,2003,cc,0.24292780458927155,0.16371536254882812,8,62.96296310424805,58.730159759521484,71.95767211914062
LBNcc2003,LBN,Lebanon,2003,cc,-0.6126199960708618,0.21235452592372894,5,34.39153289794922,16.931217193603516,47.619049072265625
LSOcc2003,LSO,Lesotho,2003,cc,-0.1700226068496704,0.30519548058509827,3,52.380950927734375,30.158729553222656,67.19577026367188
LBRcc2003,LBR,Liberia,2003,cc,-1.151747226715088,0.25475338101387024,4,7.936507701873779,0,28.042327880859375
LBYcc2003,LBY,Libya,2003,cc,-0.8865246176719666,0.21235452592372894,5,20.634920120239258,5.820106029510498,37.03703689575195
LIEcc2003,LIE,Liechtenstein,2003,cc,1.3327895402908325,0.3958396017551422,1,88.35978698730469,74.0740737915039,94.70899200439453
LTUcc2003,LTU,Lithuania,2003,cc,0.35301125049591064,0.16371536254882812,8,68.25396728515625,59.25925827026367,73.54497528076172
LUXcc2003,LUX,Luxembourg,2003,cc,1.643057107925415,0.22277432680130005,4,91.53439331054688,85.18518829345703,95.76719665527344
MACcc2003,MAC,"Macao SAR, China",2003,cc,0.8541200757026672,0.3958396017551422,1,79.36508178710938,61.37565994262695,91.00529479980469
MDGcc2003,MDG,Madagascar,2003,cc,-0.20843133330345154,0.21930371224880219,5,50.264549255371094,35.97883605957031,60.31745910644531
MWIcc2003,MWI,Malawi,2003,cc,-0.7588146328926086,0.1858946830034256,7,26.455026626586914,10.052909851074219,40.74074172973633
MYScc2003,MYS,Malaysia,2003,cc,0.3157198131084442,0.1541757434606552,9,67.19577026367188,59.25925827026367,73.54497528076172
MDVcc2003,MDV,Maldives,2003,cc,-0.07650464028120041,0.326896071434021,2,57.14285659790039,34.39153289794922,69.84127044677734
MLIcc2003,MLI,Mali,2003,cc,-0.7447116374969482,0.2123786211013794,6,26.984127044677734,8.994709014892578,42.85714340209961
MLTcc2003,MLT,Malta,2003,cc,0.9185185432434082,0.2723774313926697,3,80.42327880859375,69.84127044677734,88.88888549804688
MHLcc2003,MHL,Marshall Islands,2003,cc,..,..,..,..,..,..
MTQcc2003,MTQ,Martinique,2003,cc,0.8541200757026672,0.3958396017551422,1,79.36508178710938,61.37565994262695,91.00529479980469
MRTcc2003,MRT,Mauritania,2003,cc,-0.07434198260307312,0.326896071434021,2,57.671958923339844,34.39153289794922,69.84127044677734
MUScc2003,MUS,Mauritius,2003,cc,0.1929459273815155,0.19669613242149353,5,61.37565994262695,53.96825408935547,71.95767211914062
MEXcc2003,MEX,Mexico,2003,cc,-0.24158713221549988,0.17087537050247192,8,48.677249908447266,38.095237731933594,58.730159759521484
FSMcc2003,FSM,"Micronesia, Fed. Sts.",2003,cc,..,..,..,..,..,..
MDAcc2003,MDA,Moldova,2003,cc,-0.8841730952262878,0.17698262631893158,7,21.164020538330078,6.878306865692139,34.39153289794922
MCOcc2003,MCO,Monaco,2003,cc,..,..,..,..,..,..
MNGcc2003,MNG,Mongolia,2003,cc,-0.22184495627880096,0.25475338101387024,4,49.20634841918945,33.33333206176758,61.37565994262695
MNEcc2003,MNE,Montenegro,2003,cc,-0.41199448704719543,0.2881329357624054,2,42.328041076660156,20.634920120239258,58.730159759521484
MARcc2003,MAR,Morocco,2003,cc,-0.31997019052505493,0.19047388434410095,7,45.502647399902344,33.86243438720703,58.730159759521484
MOZcc2003,MOZ,Mozambique,2003,cc,-0.6421793699264526,0.1858946830034256,7,32.80423355102539,17.460317611694336,44.97354507446289
MMRcc2003,MMR,Myanmar,2003,cc,-1.472589135169983,0.21235452592372894,5,1.5873016119003296,0,8.994709014892578
NAMcc2003,NAM,Namibia,2003,cc,0.18930858373641968,0.1858946830034256,7,60.846561431884766,53.96825408935547,71.42857360839844
NRUcc2003,NRU,Nauru,2003,cc,..,..,..,..,..,..
NPLcc2003,NPL,Nepal,2003,cc,-0.5888429284095764,0.2701810300350189,4,34.92063522338867,11.11111068725586,53.439151763916016
NLDcc2003,NLD,Netherlands,2003,cc,1.9959028959274292,0.18290121853351593,6,95.76719665527344,91.53439331054688,98.9417953491211
ANTcc2003,ANT,Netherlands Antilles (former),2003,cc,..,..,..,..,..,..
NZLcc2003,NZL,New Zealand,2003,cc,2.284625291824341,0.18290121853351593,6,98.9417953491211,95.23809814453125,100
NICcc2003,NIC,Nicaragua,2003,cc,-0.5419417023658752,0.19041186571121216,8,37.03703689575195,22.22222137451172,48.677249908447266
NERcc2003,NER,Niger,2003,cc,-0.9164201617240906,0.25475338101387024,4,17.989418029785156,5.2910051345825195,38.62434005737305
NGAcc2003,NGA,Nigeria,2003,cc,-1.4176537990570068,0.18588370084762573,8,4.232804298400879,0,8.994709014892578
NIUcc2003,NIU,Niue,2003,cc,..,..,..,..,..,..
MKDcc2003,MKD,North Macedonia,2003,cc,-0.651164174079895,0.16760794818401337,7,30.687829971313477,17.460317611694336,44.44444274902344
NORcc2003,NOR,Norway,2003,cc,2.0109665393829346,0.18290121853351593,6,96.29629516601562,92.06349182128906,98.9417953491211
OMNcc2003,OMN,Oman,2003,cc,0.5608844757080078,0.2367701381444931,4,73.54497528076172,60.31745910644531,80.95237731933594
PAKcc2003,PAK,Pakistan,2003,cc,-0.8044571876525879,0.19047388434410095,7,24.338624954223633,8.994709014892578,39.153438568115234
PLWcc2003,PLW,Palau,2003,cc,..,..,..,..,..,..
PANcc2003,PAN,Panama,2003,cc,-0.39556536078453064,0.1904236525297165,7,43.3862419128418,29.629629135131836,56.6137580871582
PNGcc2003,PNG,Papua New Guinea,2003,cc,-0.8134478330612183,0.21235452592372894,5,23.809524536132812,7.407407283782959,40.211639404296875
PRYcc2003,PRY,Paraguay,2003,cc,-1.4368388652801514,0.1904236525297165,7,3.174603223800659,0,8.994709014892578
PERcc2003,PER,Peru,2003,cc,-0.15485453605651855,0.1904236525297165,7,53.439151763916016,40.211639404296875,60.31745910644531
PHLcc2003,PHL,Philippines,2003,cc,-0.6353716254234314,0.15418200194835663,8,33.86243438720703,20.105819702148438,43.91534423828125
POLcc2003,POL,Poland,2003,cc,0.40154579281806946,0.150789275765419,9,69.84127044677734,60.31745910644531,74.0740737915039
PRTcc2003,PRT,Portugal,2003,cc,1.1191023588180542,0.18290121853351593,6,83.06878662109375,75.661376953125,90.47618865966797
PRIcc2003,PRI,Puerto Rico,2003,cc,1.3327895402908325,0.3958396017551422,1,88.35978698730469,74.0740737915039,94.70899200439453
QATcc2003,QAT,Qatar,2003,cc,0.5074933767318726,0.2367701381444931,4,71.95767211914062,59.788360595703125,79.36508178710938
ROMcc2003,ROM,Romania,2003,cc,-0.41066989302635193,0.150789275765419,9,42.85714340209961,30.158729553222656,52.91005325317383
RUScc2003,RUS,Russian Federation,2003,cc,-0.7830917239189148,0.150789275765419,9,25.396825790405273,11.11111068725586,37.566139221191406
RWAcc2003,RWA,Rwanda,2003,cc,-0.588587760925293,0.270214706659317,3,35.44973373413086,11.11111068725586,53.439151763916016
REUcc2003,REU,Réunion,2003,cc,..,..,..,..,..,..
WSMcc2003,WSM,Samoa,2003,cc,-0.10321895033121109,0.3958396017551422,1,56.08465576171875,26.455026626586914,73.01587677001953
SMRcc2003,SMR,San Marino,2003,cc,..,..,..,..,..,..
SAUcc2003,SAU,Saudi Arabia,2003,cc,-0.16767919063568115,0.21235452592372894,5,52.91005325317383,38.095237731933594,60.31745910644531
SENcc2003,SEN,Senegal,2003,cc,-0.1413068175315857,0.1858946830034256,7,53.96825408935547,40.74074172973633,60.31745910644531
SRBcc2003,SRB,Serbia,2003,cc,-0.4941892921924591,0.16371536254882812,8,39.153438568115234,25.925926208496094,48.677249908447266
SYCcc2003,SYC,Seychelles,2003,cc,0.7914876341819763,0.326896071434021,2,75.13227844238281,62.96296310424805,85.71428680419922
SLEcc2003,SLE,Sierra Leone,2003,cc,-0.8927830457687378,0.2547251582145691,5,19.576719284057617,5.2910051345825195,40.211639404296875
SGPcc2003,SGP,Singapore,2003,cc,2.1691677570343018,0.15418200194835663,8,97.88359832763672,93.65079498291016,100
SVKcc2003,SVK,Slovak Republic,2003,cc,0.2806852459907532,0.150789275765419,9,65.60846710205078,58.730159759521484,72.48677062988281
SVNcc2003,SVN,Slovenia,2003,cc,0.8985865116119385,0.150789275765419,9,79.89418029785156,74.0740737915039,83.06878662109375
SLBcc2003,SLB,Solomon Islands,2003,cc,0.21431168913841248,0.5103636384010315,1,61.904762268066406,33.86243438720703,80.95237731933594
SOMcc2003,SOM,Somalia,2003,cc,-1.4659100770950317,0.25475338101387024,4,2.1164021492004395,0,10.052909851074219
ZAFcc2003,ZAF,South Africa,2003,cc,0.275540828704834,0.16758017241954803,8,64.55026245117188,58.730159759521484,73.01587677001953
SSDcc2003,SSD,South Sudan,2003,cc,..,..,..,..,..,..
ESPcc2003,ESP,Spain,2003,cc,1.348911166191101,0.18290121853351593,6,88.88888549804688,80.95237731933594,91.53439331054688
LKAcc2003,LKA,Sri Lanka,2003,cc,-0.2720203101634979,0.19047388434410095,7,47.619049072265625,35.44973373413086,58.730159759521484
KNAcc2003,KNA,St. Kitts and Nevis,2003,cc,..,..,..,..,..,..
LCAcc2003,LCA,St. Lucia,2003,cc,..,..,..,..,..,..
VCTcc2003,VCT,St. Vincent and the Grenadines,2003,cc,..,..,..,..,..,..
SDNcc2003,SDN,Sudan,2003,cc,-1.1700581312179565,0.21235452592372894,5,7.407407283782959,1.0582010746002197,23.280424118041992
SURcc2003,SUR,Suriname,2003,cc,0.3060208559036255,0.3005455732345581,3,66.66666412353516,51.322750091552734,75.13227844238281
SWEcc2003,SWE,Sweden,2003,cc,2.147883653640747,0.18290121853351593,6,97.35449981689453,92.59259033203125,100
CHEcc2003,CHE,Switzerland,2003,cc,2.0124809741973877,0.18290121853351593,6,96.82539367675781,92.06349182128906,98.9417953491211
SYRcc2003,SYR,Syrian Arab Republic,2003,cc,-0.801886260509491,0.21235452592372894,5,24.867725372314453,7.936507701873779,40.74074172973633
STPcc2003,STP,São Tomé and Principe,2003,cc,-0.10942509770393372,0.326896071434021,2,54.497352600097656,32.27513122558594,69.84127044677734
TWNcc2003,TWN,"Taiwan, China",2003,cc,0.8141447901725769,0.15418200194835663,8,75.661376953125,73.54497528076172,80.95237731933594
TJKcc2003,TJK,Tajikistan,2003,cc,-1.1477460861206055,0.20652376115322113,5,8.465608596801758,1.0582010746002197,23.809524536132812
TZAcc2003,TZA,Tanzania,2003,cc,-0.7345424294471741,0.1858946830034256,7,28.042327880859375,10.582010269165039,41.269840240478516
THAcc2003,THA,Thailand,2003,cc,-0.19602355360984802,0.15418200194835663,8,51.322750091552734,40.74074172973633,58.730159759521484
TMPcc2003,TMP,Timor-Leste,2003,cc,-0.2495948076248169,0.326836496591568,3,48.14814758300781,24.867725372314453,65.60846710205078
TGOcc2003,TGO,Togo,2003,cc,-0.9022387266159058,0.25475338101387024,4,19.047618865966797,5.2910051345825195,39.68254089355469
TONcc2003,TON,Tonga,2003,cc,..,..,..,..,..,..
TTOcc2003,TTO,Trinidad and Tobago,2003,cc,0.060597170144319534,0.20751501619815826,5,59.25925827026367,47.08994674682617,69.31217193603516
TUNcc2003,TUN,Tunisia,2003,cc,0.12350469082593918,0.19048568606376648,6,60.31745910644531,51.322750091552734,69.84127044677734
TKMcc2003,TKM,Turkmenistan,2003,cc,-1.0151318311691284,0.21367894113063812,4,12.698412895202637,4.232804298400879,30.158729553222656
TUVcc2003,TUV,Tuvalu,2003,cc,..,..,..,..,..,..
TURcc2003,TUR,Türkiye,2003,cc,-0.20911839604377747,0.16719137132167816,8,49.735450744628906,39.68254089355469,59.25925827026367
UGAcc2003,UGA,Uganda,2003,cc,-0.9485090970993042,0.18588370084762573,8,17.460317611694336,5.820106029510498,32.27513122558594
UKRcc2003,UKR,Ukraine,2003,cc,-0.9666553139686584,0.16371536254882812,8,16.402116775512695,5.820106029510498,29.629629135131836
AREcc2003,ARE,United Arab Emirates,2003,cc,0.8260367512702942,0.2282188981771469,4,76.19047546386719,69.84127044677734,84.65608215332031
GBRcc2003,GBR,United Kingdom,2003,cc,1.9829539060592651,0.18290121853351593,6,95.23809814453125,91.53439331054688,98.4126968383789
USAcc2003,USA,United States,2003,cc,1.7044905424118042,0.16280415654182434,7,92.06349182128906,90.47618865966797,94.70899200439453
URYcc2003,URY,Uruguay,2003,cc,1.1014034748077393,0.1904236525297165,7,82.53968048095703,74.6031723022461,89.94709014892578
UZBcc2003,UZB,Uzbekistan,2003,cc,-0.9148719310760498,0.18193034827709198,6,18.518518447875977,5.820106029510498,33.86243438720703
VUTcc2003,VUT,Vanuatu,2003,cc,0.2629454433917999,0.5103636384010315,1,64.02116394042969,35.97883605957031,82.01058197021484
VENcc2003,VEN,"Venezuela, RB",2003,cc,-1.067478895187378,0.17086686193943024,9,10.052909851074219,4.232804298400879,24.867725372314453
VNMcc2003,VNM,Viet Nam,2003,cc,-0.4908725619316101,0.16807597875595093,8,39.68254089355469,25.925926208496094,49.20634841918945
VIRcc2003,VIR,Virgin Islands (U.S.),2003,cc,..,..,..,..,..,..
WBGcc2003,WBG,West Bank and Gaza,2003,cc,-0.3782447278499603,0.326896071434021,2,44.44444274902344,18.518518447875977,60.31745910644531
YEMcc2003,YEM,"Yemen, Rep.",2003,cc,-1.0030514001846313,0.2123381793498993,6,13.756613731384277,4.232804298400879,30.158729553222656
ZMBcc2003,ZMB,Zambia,2003,cc,-0.6418585181236267,0.1858946830034256,7,33.33333206176758,17.460317611694336,44.97354507446289
ZWEcc2003,ZWE,Zimbabwe,2003,cc,-1.1888675689697266,0.18588370084762573,8,6.878306865692139,1.0582010746002197,21.164020538330078
AFGge2003,AFG,Afghanistan,2003,ge,-1.1757680177688599,0.2989976406097412,2,9.729729652404785,1.6216216087341309,29.189189910888672
ALBge2003,ALB,Albania,2003,ge,-0.5639867186546326,0.25970393419265747,4,35.135135650634766,16.216217041015625,54.054054260253906
DZAge2003,DZA,Algeria,2003,ge,-0.6742773652076721,0.19047202169895172,5,29.7297306060791,16.216217041015625,45.4054069519043
ASMge2003,ASM,American Samoa,2003,ge,..,..,..,..,..,..
ADOge2003,ADO,Andorra,2003,ge,1.3490371704101562,0.36110609769821167,1,88.10810852050781,75.67567443847656,97.29729461669922
AGOge2003,AGO,Angola,2003,ge,-1.124224305152893,0.19047202169895172,5,12.432432174682617,2.702702760696411,23.783782958984375
